customer_id;transaction_id;line_item;article_id;article_name;model;quantity;gross_price;net_price;net_cost;date;product_group;bundle_group;supplier_id;discount_type;discount_amount;discount_percentage;discount_reason
C01433;T02101;1;L1002;sofa;milano;1;1740.04;1462.22;957.02;2016-10-19;LIVI;;S01;0;0.0;0.0;
C01433;T02101;2;L1021;coffee_table;glass;1;274.1;230.33;150.75;2016-10-19;LIVI;;S04;0;0.0;0.0;
C01433;T02101;3;L1050;rug;berber;1;189.68;159.4;104.33;2016-10-19;LIVI;;S05;0;0.0;0.0;
C01433;T02101;4;O4001;desk;oak;1;403.3;338.91;221.82;2016-10-19;OFFI;office_system;S04;0;0.0;0.0;
C01433;T02101;5;O4010;office_chair;ergo;1;335.61;282.03;184.59;2016-10-19;OFFI;office_system;S07;1;33.89;0.101;M
C01434;T02102;1;C7002;mirror;framed;1;176.97;148.72;97.33;2016-02-20;DECO;;S05;0;0.0;0.0;
C01435;T02103;1;E6020;speakers;stereo;1;177.6;149.24;97.68;2016-04-23;ELEC;;S08;0;0.0;0.0;
C01435;T02103;2;G5001;floor_lamp;luna;1;122.9;103.27;67.59;2016-04-23;LIGH;;S03;0;0.0;0.0;
C01436;T02104;1;E6001;tv;smart55;1;795.26;668.29;437.39;2016-01-11;ELEC;;S08;0;0.0;0.0;
C01437;T02105;1;D2031;table_extension;walnut;1;145.58;122.34;80.07;2016-03-04;DINI;dining_system;S04;0;0.0;0.0;
C01438;T02106;1;B3031;nightstand;kompakt;2;115.7;97.23;63.64;2016-02-20;BEDR;bed_system;S02;1;9.37;0.081;B
C01438;T02107;1;S8010;cabinet;oak;1;562.92;473.04;309.61;2016-02-24;STOR;;S04;0;0.0;0.0;
C01438;T02108;1;C7010;vase;ceramic;1;37.84;31.8;20.81;2016-03-04;DECO;;S05;0;0.0;0.0;
C01438;T02108;2;B3002;bed;milano;1;1674.1;1406.8;920.75;2016-03-04;BEDR;bed_system;S01;0;0.0;0.0;
C01438;T02108;3;B3011;mattress;premium;1;878.5;738.24;483.18;2016-03-04;BEDR;bed_system;S06;0;0.0;0.0;
C01439;T02109;1;D2003;dining_table;kompakt;1;596.97;501.65;328.33;2016-08-25;DINI;dining_system;S02;0;0.0;0.0;
C01439;T02109;2;D2010;dining_chair;oak;4;146.76;123.33;80.72;2016-08-25;DINI;dining_system;S04;0;0.0;0.0;
C01439;T02109;3;K9001;kitchen_table;oak;1;431.85;362.9;237.52;2016-08-25;KITC;kitchen_system;S04;0;0.0;0.0;
C01439;T02109;4;K9011;kitchen_chair;fabric;2;103.78;87.21;57.08;2016-08-25;KITC;kitchen_system;S03;0;0.0;0.0;
C01440;T02110;1;B3031;nightstand;kompakt;1;116.55;97.94;64.1;2016-06-24;BEDR;bed_system;S02;0;0.0;0.0;
C01441;T02111;1;L1001;sofa;harmony;1;1235.78;1038.47;679.68;2016-09-03;LIVI;;S01;0;0.0;0.0;
C01441;T02111;2;L1021;coffee_table;glass;1;268.95;226.01;147.92;2016-09-03;LIVI;;S04;0;0.0;0.0;
C01441;T02112;1;K9001;kitchen_table;oak;1;443.83;372.96;244.1;2017-02-18;KITC;kitchen_system;S04;0;0.0;0.0;
C01441;T02112;2;K9011;kitchen_chair;fabric;6;99.13;83.3;54.52;2017-02-18;KITC;kitchen_system;S03;0;0.0;0.0;
C01441;T02112;3;L1040;ottoman;luna;1;229.48;192.84;126.21;2017-02-18;LIVI;;S03;0;0.0;0.0;
C01442;T02113;1;B3040;wardrobe;harmony;1;1077.42;905.4;592.58;2015-10-02;BEDR;;S01;0;0.0;0.0;
C01442;T02114;1;S8001;dresser;harmony;1;392.85;330.13;216.07;2015-10-09;STOR;;S01;0;0.0;0.0;
C01442;T02114;2;D2031;table_extension;walnut;1;155.08;130.32;85.29;2015-10-09;DINI;dining_system;S04;0;0.0;0.0;
C01442;T02114;3;G5030;led_strip;smart;1;39.22;32.96;21.57;2015-10-09;LIGH;;S08;0;0.0;0.0;
C01442;T02115;1;D2003;dining_table;kompakt;1;580.95;488.19;319.52;2015-10-31;DINI;dining_system;S02;0;0.0;0.0;
C01442;T02115;2;D2011;dining_chair;fabric;2;122.83;103.22;67.56;2015-10-31;DINI;dining_system;S03;0;0.0;0.0;
C01442;T02115;3;D2030;table_extension;oak;1;123.88;104.1;68.14;2015-10-31;DINI;dining_system;S04;0;0.0;0.0;
C01442;T02115;4;O4030;filing_cabinet;metal;1;281.5;236.56;154.83;2015-10-31;OFFI;office_system;S07;2;42.55;0.1512;K
C01443;T02116;1;L1002;sofa;milano;1;1782.45;1497.85;980.34;2017-04-04;LIVI;;S01;0;0.0;0.0;
C01443;T02116;2;L1050;rug;berber;1;197.95;166.35;108.87;2017-04-04;LIVI;;S05;0;0.0;0.0;
C01443;T02116;3;U1001;garden_chair;rattan;4;120.38;101.16;66.21;2017-04-04;OUTD;garden_system;S09;2;11.43;0.095;A
C01444;T02117;1;C7001;mirror;round;1;124.22;104.39;68.32;2017-01-22;DECO;;S05;0;0.0;0.0;
C01444;T02118;1;L1010;armchair;harmony;1;603.92;507.5;332.16;2017-04-07;LIVI;;S01;0;0.0;0.0;
C01445;T02119;1;U1002;garden_chair;metal;2;91.37;76.78;50.25;2017-05-03;OUTD;garden_system;S09;0;0.0;0.0;
C01446;T02120;1;O4011;office_chair;basic;1;183.39;154.11;100.87;2017-02-19;OFFI;office_system;S07;2;35.14;0.1916;A
C01446;T02120;2;L1002;sofa;milano;1;1824.99;1533.61;1003.75;2017-02-19;LIVI;;S01;0;0.0;0.0;
C01446;T02120;3;L1021;coffee_table;glass;1;265.44;223.06;145.99;2017-02-19;LIVI;;S04;0;0.0;0.0;
C01447;T02121;1;C7020;picture_frame;wood;2;18.31;15.39;10.07;2017-02-07;DECO;;S05;0;0.0;0.0;
C01447;T02121;2;E6001;tv;smart55;1;831.2;698.49;457.16;2017-02-07;ELEC;;S08;0;0.0;0.0;
C01447;T02121;3;E6011;soundbar;premium;1;417.04;350.45;229.37;2017-02-07;ELEC;;S08;0;0.0;0.0;
C01447;T02121;4;D2010;dining_chair;oak;6;153.08;128.64;84.19;2017-02-07;DINI;dining_system;S04;0;0.0;0.0;
C01448;T02122;1;D2001;dining_table;oak;1;862.01;724.38;474.1;2016-05-10;DINI;dining_system;S04;0;0.0;0.0;
C01448;T02122;2;D2010;dining_chair;oak;2;148.4;124.71;81.62;2016-05-10;DINI;dining_system;S04;2;14.47;0.0975;A
C01448;T02122;3;D2031;table_extension;walnut;1;148.6;124.87;81.73;2016-05-10;DINI;dining_system;S04;0;0.0;0.0;
C01448;T02123;1;L1011;armchair;luna;1;434.41;365.05;238.92;2017-06-30;LIVI;;S03;0;0.0;0.0;
C01448;T02123;2;B3020;headboard;harmony;1;277.9;233.53;152.85;2017-06-30;BEDR;bed_system;S01;0;0.0;0.0;
C01449;T02124;1;L1001;sofa;harmony;1;1220.02;1025.22;671.01;2016-03-16;LIVI;;S01;0;0.0;0.0;
C01449;T02124;2;L1020;coffee_table;oak;1;353.34;296.92;194.33;2016-03-16;LIVI;;S04;0;0.0;0.0;
C01449;T02124;3;L1010;armchair;harmony;1;609.86;512.49;335.43;2016-03-16;LIVI;;S01;1;75.79;0.1243;M
C01449;T02124;4;B3020;headboard;harmony;1;283.87;238.54;156.13;2016-03-16;BEDR;bed_system;S01;0;0.0;0.0;
C01449;T02124;5;D2001;dining_table;oak;1;897.46;754.16;493.6;2016-03-16;DINI;dining_system;S04;0;0.0;0.0;
C01449;T02124;6;D2020;sideboard;oak;1;651.64;547.6;358.4;2016-03-16;DINI;dining_system;S04;0;0.0;0.0;
C01450;T02125;1;B3001;bed;harmony;1;1127.63;947.59;620.19;2016-05-20;BEDR;bed_system;S01;1;105.58;0.0936;B
C01450;T02125;2;K9011;kitchen_chair;fabric;6;102.72;86.32;56.5;2016-05-20;KITC;kitchen_system;S03;0;0.0;0.0;
C01451;T02126;1;G5011;table_lamp;modern;2;49.03;41.2;26.96;2016-01-22;LIGH;;S05;0;0.0;0.0;
C01452;T02127;1;L1002;sofa;milano;1;1835.87;1542.74;1009.73;2017-03-01;LIVI;;S01;0;0.0;0.0;
C01453;T02128;1;L1001;sofa;harmony;1;1239.64;1041.71;681.8;2015-09-14;LIVI;;S01;0;0.0;0.0;
C01453;T02128;2;L1021;coffee_table;glass;1;272.83;229.27;150.06;2015-09-14;LIVI;;S04;0;0.0;0.0;
C01454;T02129;1;L1001;sofa;harmony;1;1158.49;973.52;637.17;2017-05-30;LIVI;;S01;1;57.97;0.05;A
C01454;T02129;2;L1051;rug;shaggy;1;313.25;263.23;172.28;2017-05-30;LIVI;;S05;0;0.0;0.0;
C01454;T02129;3;D2010;dining_chair;oak;2;153.34;128.86;84.34;2017-05-30;DINI;dining_system;S04;1;15.14;0.0987;A
C01454;T02129;4;C7001;mirror;round;1;114.91;96.56;63.2;2017-05-30;DECO;;S05;0;0.0;0.0;
C01455;T02130;1;B3040;wardrobe;harmony;1;1049.12;881.62;577.02;2015-11-10;BEDR;;S01;0;0.0;0.0;
C01456;T02131;1;L1001;sofa;harmony;1;1172.1;984.96;644.65;2017-05-19;LIVI;;S01;0;0.0;0.0;
C01456;T02131;2;U1020;parasol;basic;1;113.5;95.38;62.43;2017-05-19;OUTD;garden_system;S09;0;0.0;0.0;
C01457;T02132;1;S8020;shoe_rack;compact;1;104.79;88.06;57.64;2016-02-01;STOR;;S02;0;0.0;0.0;
C01457;T02133;1;K9010;kitchen_chair;oak;2;115.37;96.95;63.45;2016-05-25;KITC;kitchen_system;S04;0;0.0;0.0;
C01457;T02133;2;B3003;bed;kompakt;1;777.1;653.03;427.4;2016-05-25;BEDR;bed_system;S02;2;69.62;0.0896;A
C01458;T02134;1;L1002;sofa;milano;1;1752.39;1472.6;963.81;2015-10-29;LIVI;;S01;0;0.0;0.0;
C01458;T02134;2;L1021;coffee_table;glass;1;266.44;223.9;146.54;2015-10-29;LIVI;;S04;0;0.0;0.0;
C01459;T02135;1;S8010;cabinet;oak;1;564.99;474.78;310.74;2015-10-20;STOR;;S04;0;0.0;0.0;
C01460;T02136;1;C7001;mirror;round;1;120.23;101.03;66.13;2016-01-09;DECO;;S05;0;0.0;0.0;
C01461;T02137;1;E6002;tv;smart65;1;1167.92;981.45;642.36;2015-07-16;ELEC;;S08;0;0.0;0.0;
C01461;T02137;2;E6020;speakers;stereo;1;176.18;148.05;96.9;2015-07-16;ELEC;;S08;0;0.0;0.0;
C01462;T02138;1;D2002;dining_table;walnut;1;1331.63;1119.02;732.4;2015-12-18;DINI;dining_system;S04;0;0.0;0.0;
C01462;T02138;2;D2010;dining_chair;oak;6;154.63;129.94;85.05;2015-12-18;DINI;dining_system;S04;0;0.0;0.0;
C01462;T02138;3;D2031;table_extension;walnut;1;143.95;120.97;79.17;2015-12-18;DINI;dining_system;S04;0;0.0;0.0;
C01463;T02139;1;L1040;ottoman;luna;1;222.54;187.01;122.4;2016-09-02;LIVI;;S03;1;26.58;0.1194;M
C01463;T02139;2;O4002;desk;compact;1;257.58;216.46;141.67;2016-09-02;OFFI;office_system;S02;0;0.0;0.0;
C01463;T02139;3;O4010;office_chair;ergo;1;358.46;301.22;197.15;2016-09-02;OFFI;office_system;S07;0;0.0;0.0;
C01463;T02139;4;O4020;bookshelf;oak;1;245.26;206.1;134.9;2016-09-02;OFFI;office_system;S04;0;0.0;0.0;
C01463;T02140;1;E6030;dvd_player;basic;1;71.0;59.66;39.05;2016-09-18;ELEC;;S08;0;0.0;0.0;
C01463;T02140;2;U1020;parasol;basic;1;123.35;103.66;67.85;2016-09-18;OUTD;garden_system;S09;0;0.0;0.0;
C01463;T02140;3;B3030;nightstand;harmony;2;187.9;157.9;103.35;2016-09-18;BEDR;bed_system;S01;0;0.0;0.0;
C01464;T02141;1;E6001;tv;smart55;1;792.32;665.81;435.77;2017-03-05;ELEC;;S08;0;0.0;0.0;
C01464;T02141;2;E6010;soundbar;compact;1;237.23;199.35;130.48;2017-03-05;ELEC;;S08;0;0.0;0.0;
C01465;T02142;1;L1002;sofa;milano;1;1806.19;1517.81;993.4;2016-11-02;LIVI;;S01;0;0.0;0.0;
C01465;T02143;1;G5001;floor_lamp;luna;1;116.54;97.93;64.09;2016-12-11;LIGH;;S03;0;0.0;0.0;
C01465;T02143;2;B3001;bed;harmony;1;1118.6;940.0;615.23;2016-12-11;BEDR;bed_system;S01;0;0.0;0.0;
C01465;T02143;3;B3010;mattress;comfort;1;569.7;478.74;313.34;2016-12-11;BEDR;bed_system;S06;0;0.0;0.0;
C01465;T02144;1;D2011;dining_chair;fabric;4;120.92;101.61;66.51;2017-02-07;DINI;dining_system;S03;0;0.0;0.0;
C01465;T02144;2;L1040;ottoman;luna;1;229.74;193.06;126.35;2017-02-07;LIVI;;S03;0;0.0;0.0;
C01466;T02145;1;L1020;coffee_table;oak;1;364.73;306.49;200.6;2016-06-19;LIVI;;S04;0;0.0;0.0;
C01466;T02145;2;L1003;sofa;kompakt;1;805.84;677.17;443.21;2016-06-19;LIVI;;S02;0;0.0;0.0;
C01466;T02145;3;B3031;nightstand;kompakt;1;113.44;95.33;62.39;2016-06-19;BEDR;bed_system;S02;0;0.0;0.0;
C01467;T02146;1;B3010;mattress;comfort;1;592.29;497.72;325.76;2016-10-10;BEDR;bed_system;S06;1;45.47;0.0768;B
C01467;T02146;2;B3020;headboard;harmony;1;271.25;227.94;149.19;2016-10-10;BEDR;bed_system;S01;2;43.44;0.1601;K
C01467;T02146;3;D2030;table_extension;oak;1;121.86;102.4;67.02;2016-10-10;DINI;dining_system;S04;0;0.0;0.0;
C01468;T02147;1;U1010;garden_table;rattan;1;287.59;241.68;158.18;2017-01-08;OUTD;garden_system;S09;0;0.0;0.0;
C01468;T02147;2;U1001;garden_chair;rattan;4;120.73;101.46;66.4;2017-01-08;OUTD;garden_system;S09;0;0.0;0.0;
C01469;T02148;1;C7030;curtain;linen;1;81.11;68.16;44.61;2016-01-20;DECO;;S05;0;0.0;0.0;
C01469;T02148;2;G5010;table_lamp;luna;1;79.17;66.53;43.54;2016-01-20;LIGH;;S03;0;0.0;0.0;
C01470;T02149;1;L1010;armchair;harmony;1;623.15;523.65;342.73;2016-02-26;LIVI;;S01;0;0.0;0.0;
C01471;T02150;1;L1021;coffee_table;glass;1;272.88;229.31;150.08;2017-02-16;LIVI;;S04;0;0.0;0.0;
C01472;T02151;1;L1003;sofa;kompakt;1;834.05;700.88;458.72;2016-06-16;LIVI;;S02;0;0.0;0.0;
C01472;T02151;2;L1021;coffee_table;glass;1;292.44;245.75;160.84;2016-06-16;LIVI;;S04;0;0.0;0.0;
C01473;T02152;1;S8010;cabinet;oak;1;575.85;483.91;316.72;2017-01-02;STOR;;S04;0;0.0;0.0;
C01474;T02153;1;O4001;desk;oak;1;413.85;347.78;227.62;2015-08-01;OFFI;office_system;S04;1;52.94;0.1279;B
C01475;T02154;1;G5001;floor_lamp;luna;1;118.82;99.85;65.35;2015-07-06;LIGH;;S03;0;0.0;0.0;
C01475;T02154;2;E6030;dvd_player;basic;1;71.82;60.36;39.5;2015-07-06;ELEC;;S08;0;0.0;0.0;
C01475;T02155;1;D2031;table_extension;walnut;1;154.78;130.07;85.13;2015-08-04;DINI;dining_system;S04;0;0.0;0.0;
C01475;T02155;2;D2012;dining_chair;leather;2;205.91;173.04;113.25;2015-08-04;DINI;dining_system;S01;0;0.0;0.0;
C01475;T02155;3;B3001;bed;harmony;1;1106.07;929.47;608.34;2015-08-04;BEDR;bed_system;S01;0;0.0;0.0;
C01476;T02156;1;B3020;headboard;harmony;1;276.4;232.26;152.02;2017-01-03;BEDR;bed_system;S01;0;0.0;0.0;
C01477;T02157;1;K9010;kitchen_chair;oak;1;113.77;95.61;62.58;2017-03-21;KITC;kitchen_system;S04;0;0.0;0.0;
C01478;T02158;1;C7010;vase;ceramic;2;38.23;32.13;21.03;2015-09-18;DECO;;S05;0;0.0;0.0;
C01478;T02159;1;C7010;vase;ceramic;1;40.01;33.62;22.01;2015-10-10;DECO;;S05;0;0.0;0.0;
C01478;T02159;2;K9010;kitchen_chair;oak;4;113.24;95.16;62.28;2015-10-10;KITC;kitchen_system;S04;0;0.0;0.0;
C01478;T02159;3;L1020;coffee_table;oak;1;332.64;279.53;182.95;2015-10-10;LIVI;;S04;0;0.0;0.0;
C01478;T02160;1;G5011;table_lamp;modern;2;49.59;41.68;27.28;2016-05-03;LIGH;;S05;0;0.0;0.0;
C01478;T02161;1;B3001;bed;harmony;1;1109.4;932.27;610.17;2016-11-04;BEDR;bed_system;S01;2;76.12;0.0686;K
C01478;T02162;1;D2010;dining_chair;oak;6;143.07;120.23;78.69;2016-12-13;DINI;dining_system;S04;0;0.0;0.0;
C01478;T02162;2;B3010;mattress;comfort;1;616.26;517.86;338.94;2016-12-13;BEDR;bed_system;S06;0;0.0;0.0;
C01478;T02163;1;B3011;mattress;premium;1;929.66;781.23;511.31;2016-12-31;BEDR;bed_system;S06;0;0.0;0.0;
C01479;T02164;1;C7002;mirror;framed;1;166.04;139.53;91.32;2015-08-04;DECO;;S05;1;9.94;0.0598;M
C01479;T02164;2;K9011;kitchen_chair;fabric;2;99.51;83.63;54.73;2015-08-04;KITC;kitchen_system;S03;0;0.0;0.0;
C01479;T02165;1;E6010;soundbar;compact;1;247.89;208.31;136.34;2015-10-13;ELEC;;S08;0;0.0;0.0;
C01479;T02166;1;L1021;coffee_table;glass;1;270.09;226.97;148.55;2015-11-17;LIVI;;S04;2;44.83;0.166;A
C01480;T02167;1;O4010;office_chair;ergo;1;362.03;304.23;199.12;2016-07-21;OFFI;office_system;S07;0;0.0;0.0;
C01481;T02168;1;L1021;coffee_table;glass;1;283.51;238.24;155.93;2015-09-13;LIVI;;S04;0;0.0;0.0;
C01482;T02169;1;D2010;dining_chair;oak;4;153.87;129.3;84.63;2016-08-22;DINI;dining_system;S04;0;0.0;0.0;
C01483;T02170;1;D2012;dining_chair;leather;2;193.86;162.9;106.62;2015-12-09;DINI;dining_system;S01;0;0.0;0.0;
C01483;T02171;1;K9001;kitchen_table;oak;1;440.11;369.84;242.06;2016-06-18;KITC;kitchen_system;S04;2;65.14;0.148;K
C01484;T02172;1;K9011;kitchen_chair;fabric;4;102.7;86.31;56.49;2016-11-12;KITC;kitchen_system;S03;1;9.85;0.0959;A
C01485;T02173;1;O4001;desk;oak;1;417.57;350.9;229.66;2016-01-05;OFFI;office_system;S04;1;53.96;0.1292;B
C01485;T02173;2;O4011;office_chair;basic;1;185.81;156.15;102.2;2016-01-05;OFFI;office_system;S07;0;0.0;0.0;
C01486;T02174;1;C7002;mirror;framed;1;167.98;141.16;92.39;2016-09-16;DECO;;S05;1;17.08;0.1017;B
C01486;T02175;1;L1001;sofa;harmony;1;1215.48;1021.41;668.51;2016-09-24;LIVI;;S01;0;0.0;0.0;
C01486;T02175;2;L1010;armchair;harmony;1;625.08;525.27;343.79;2016-09-24;LIVI;;S01;0;0.0;0.0;
C01486;T02175;3;L1050;rug;berber;1;189.29;159.07;104.11;2016-09-24;LIVI;;S05;0;0.0;0.0;
C01486;T02175;4;L1020;coffee_table;oak;1;358.2;301.01;197.01;2016-09-24;LIVI;;S04;0;0.0;0.0;
C01486;T02175;5;C7001;mirror;round;1;123.04;103.39;67.67;2016-09-24;DECO;;S05;2;14.9;0.1211;K
C01487;T02176;1;E6001;tv;smart55;1;803.99;675.62;442.19;2016-10-19;ELEC;;S08;0;0.0;0.0;
C01487;T02176;2;E6010;soundbar;compact;1;239.97;201.65;131.98;2016-10-19;ELEC;;S08;0;0.0;0.0;
C01488;T02177;1;B3001;bed;harmony;1;1073.73;902.29;590.55;2016-03-26;BEDR;bed_system;S01;0;0.0;0.0;
C01488;T02177;2;B3010;mattress;comfort;1;624.47;524.76;343.46;2016-03-26;BEDR;bed_system;S06;0;0.0;0.0;
C01488;T02177;3;B3030;nightstand;harmony;2;171.0;143.69;94.05;2016-03-26;BEDR;bed_system;S01;0;0.0;0.0;
C01489;T02178;1;B3031;nightstand;kompakt;2;115.56;97.11;63.56;2015-07-18;BEDR;bed_system;S02;1;11.28;0.0976;A
C01489;T02179;1;B3011;mattress;premium;1;900.47;756.7;495.26;2015-09-03;BEDR;bed_system;S06;0;0.0;0.0;
C01490;T02180;1;C7020;picture_frame;wood;1;19.12;16.06;10.51;2016-01-18;DECO;;S05;0;0.0;0.0;
C01490;T02180;2;G5011;table_lamp;modern;1;47.94;40.28;26.36;2016-01-18;LIGH;;S05;0;0.0;0.0;
C01491;T02181;1;K9011;kitchen_chair;fabric;1;96.02;80.69;52.81;2016-03-19;KITC;kitchen_system;S03;0;0.0;0.0;
C01491;T02182;1;O4002;desk;compact;1;255.86;215.0;140.72;2017-04-24;OFFI;office_system;S02;0;0.0;0.0;
C01491;T02182;2;O4011;office_chair;basic;1;185.18;155.62;101.85;2017-04-24;OFFI;office_system;S07;0;0.0;0.0;
C01492;T02183;1;D2002;dining_table;walnut;1;1267.91;1065.47;697.35;2015-12-28;DINI;dining_system;S04;0;0.0;0.0;
C01492;T02183;2;D2030;table_extension;oak;1;124.46;104.59;68.46;2015-12-28;DINI;dining_system;S04;0;0.0;0.0;
C01492;T02184;1;L1021;coffee_table;glass;1;287.27;241.4;158.0;2016-12-13;LIVI;;S04;0;0.0;0.0;
C01493;T02185;1;L1051;rug;shaggy;1;293.32;246.49;161.33;2016-05-21;LIVI;;S05;0;0.0;0.0;
C01493;T02186;1;B3011;mattress;premium;1;940.23;790.11;517.12;2016-11-22;BEDR;bed_system;S06;0;0.0;0.0;
C01493;T02187;1;C7001;mirror;round;1;116.13;97.59;63.87;2017-01-06;DECO;;S05;0;0.0;0.0;
C01494;T02188;1;L1021;coffee_table;glass;1;265.57;223.17;146.06;2016-12-11;LIVI;;S04;0;0.0;0.0;
C01495;T02189;1;D2011;dining_chair;fabric;4;119.55;100.47;65.75;2015-11-27;DINI;dining_system;S03;1;6.39;0.0535;A
C01495;T02189;2;B3031;nightstand;kompakt;1;117.6;98.82;64.68;2015-11-27;BEDR;bed_system;S02;0;0.0;0.0;
C01495;T02190;1;L1020;coffee_table;oak;1;364.09;305.95;200.25;2016-01-29;LIVI;;S04;1;36.86;0.1013;A
C01495;T02190;2;G5020;ceiling_light;modern;1;173.0;145.38;95.15;2016-01-29;LIGH;;S05;0;0.0;0.0;
C01496;T02191;1;B3002;bed;milano;1;1561.48;1312.17;858.81;2017-03-14;BEDR;bed_system;S01;0;0.0;0.0;
C01496;T02191;2;B3011;mattress;premium;1;909.78;764.52;500.38;2017-03-14;BEDR;bed_system;S06;0;0.0;0.0;
C01496;T02191;3;B3020;headboard;harmony;1;274.68;230.82;151.07;2017-03-14;BEDR;bed_system;S01;1;26.18;0.0953;M
C01496;T02192;1;K9011;kitchen_chair;fabric;1;101.56;85.35;55.86;2017-04-05;KITC;kitchen_system;S03;0;0.0;0.0;
C01497;T02193;1;G5020;ceiling_light;modern;1;174.16;146.36;95.79;2017-05-16;LIGH;;S05;0;0.0;0.0;
C01497;T02194;1;B3010;mattress;comfort;1;615.71;517.4;338.64;2017-06-29;BEDR;bed_system;S06;0;0.0;0.0;
C01497;T02194;2;B3031;nightstand;kompakt;1;122.25;102.73;67.24;2017-06-29;BEDR;bed_system;S02;0;0.0;0.0;
C01498;T02195;1;B3010;mattress;comfort;1;610.84;513.31;335.96;2015-10-23;BEDR;bed_system;S06;0;0.0;0.0;
C01498;T02196;1;K9021;bar_stool;metal;1;104.12;87.5;57.27;2015-11-29;KITC;kitchen_system;S07;0;0.0;0.0;
C01498;T02197;1;D2001;dining_table;oak;1;875.37;735.61;481.45;2016-01-08;DINI;dining_system;S04;0;0.0;0.0;
C01498;T02197;2;D2011;dining_chair;fabric;2;120.09;100.91;66.05;2016-01-08;DINI;dining_system;S03;0;0.0;0.0;
C01499;T02198;1;B3031;nightstand;kompakt;1;117.48;98.72;64.61;2015-08-27;BEDR;bed_system;S02;0;0.0;0.0;
C01499;T02199;1;D2002;dining_table;walnut;1;1295.87;1088.96;712.73;2016-04-11;DINI;dining_system;S04;0;0.0;0.0;
C01499;T02199;2;D2012;dining_chair;leather;4;197.17;165.69;108.44;2016-04-11;DINI;dining_system;S01;0;0.0;0.0;
C01499;T02199;3;D2031;table_extension;walnut;1;156.12;131.19;85.87;2016-04-11;DINI;dining_system;S04;1;15.65;0.1002;A
C01499;T02199;4;D2020;sideboard;oak;1;670.84;563.73;368.96;2016-04-11;DINI;dining_system;S04;0;0.0;0.0;
C01500;T02200;1;C7020;picture_frame;wood;1;18.91;15.89;10.4;2016-01-11;DECO;;S05;0;0.0;0.0;
C01500;T02200;2;L1010;armchair;harmony;1;621.0;521.85;341.55;2016-01-11;LIVI;;S01;0;0.0;0.0;
C01500;T02201;1;B3003;bed;kompakt;1;723.9;608.32;398.14;2016-01-27;BEDR;bed_system;S02;0;0.0;0.0;
C01500;T02201;2;B3010;mattress;comfort;1;603.4;507.06;331.87;2016-01-27;BEDR;bed_system;S06;0;0.0;0.0;
C01500;T02201;3;B3031;nightstand;kompakt;1;121.44;102.05;66.79;2016-01-27;BEDR;bed_system;S02;0;0.0;0.0;
C01500;T02201;4;D2003;dining_table;kompakt;1;574.91;483.12;316.2;2016-01-27;DINI;dining_system;S02;0;0.0;0.0;
C01500;T02201;5;D2011;dining_chair;fabric;1;118.55;99.62;65.2;2016-01-27;DINI;dining_system;S03;0;0.0;0.0;
C01500;T02201;6;D2030;table_extension;oak;1;122.39;102.85;67.31;2016-01-27;DINI;dining_system;S04;0;0.0;0.0;
C01500;T02202;1;L1020;coffee_table;oak;1;365.88;307.46;201.23;2016-10-03;LIVI;;S04;0;0.0;0.0;
C01500;T02203;1;B3010;mattress;comfort;1;616.33;517.93;338.98;2016-10-21;BEDR;bed_system;S06;0;0.0;0.0;
C01500;T02204;1;L1011;armchair;luna;1;458.58;385.36;252.22;2016-11-04;LIVI;;S03;0;0.0;0.0;
C01500;T02205;1;U1010;garden_table;rattan;1;299.62;251.78;164.79;2017-04-13;OUTD;garden_system;S09;0;0.0;0.0;
C01500;T02205;2;S8001;dresser;harmony;1;394.86;331.82;217.18;2017-04-13;STOR;;S01;0;0.0;0.0;
C01500;T02205;3;B3001;bed;harmony;1;1114.6;936.64;613.03;2017-04-13;BEDR;bed_system;S01;0;0.0;0.0;
C01501;T02206;1;L1020;coffee_table;oak;1;335.13;281.62;184.32;2016-06-03;LIVI;;S04;1;28.89;0.0862;M
C01502;T02207;1;B3020;headboard;harmony;1;276.86;232.65;152.27;2015-08-08;BEDR;bed_system;S01;0;0.0;0.0;
C01502;T02208;1;D2030;table_extension;oak;1;118.96;99.96;65.43;2015-10-30;DINI;dining_system;S04;0;0.0;0.0;
C01503;T02209;1;G5011;table_lamp;modern;1;47.77;40.15;26.27;2016-06-14;LIGH;;S05;0;0.0;0.0;
C01503;T02209;2;U1002;garden_chair;metal;4;90.18;75.78;49.6;2016-06-14;OUTD;garden_system;S09;1;11.04;0.1224;B
C01503;T02210;1;U1002;garden_chair;metal;4;92.43;77.68;50.84;2016-07-31;OUTD;garden_system;S09;0;0.0;0.0;
C01503;T02211;1;K9021;bar_stool;metal;1;111.65;93.82;61.41;2016-09-05;KITC;kitchen_system;S07;0;0.0;0.0;
C01504;T02212;1;S8020;shoe_rack;compact;1;109.87;92.33;60.43;2016-07-22;STOR;;S02;0;0.0;0.0;
C01504;T02212;2;B3030;nightstand;harmony;2;175.62;147.58;96.59;2016-07-22;BEDR;bed_system;S01;0;0.0;0.0;
C01504;T02213;1;K9002;kitchen_table;kompakt;1;311.36;261.65;171.25;2016-08-12;KITC;kitchen_system;S02;0;0.0;0.0;
C01504;T02214;1;L1041;ottoman;kompakt;1;158.69;133.35;87.28;2017-04-15;LIVI;;S02;0;0.0;0.0;
